cosine_count,cosine_tdidf,hamming_distance,label
0.9670924417532989,0.9028921095460344,0.0028957958983649892,agree
1.0,1.0,0.000585523566262811,unrelated
0.9615633292978831,0.9696090676743199,0.0008125200212994805,agree
1.0,1.0,0.0005112723893816575,unrelated
1.0,1.0,0.00012728773179626325,unrelated
1.0,1.0,0.0003967134307650205,unrelated
1.0,1.0,0.0005324870113477013,unrelated
1.0,1.0,0.0017162629170529495,unrelated
1.0,1.0,0.0006534103565541514,unrelated
0.9893393584467405,0.9956037373958972,0.0009292004421127218,unrelated
0.9896237865605885,0.9963445471639267,0.000782819550547019,unrelated
1.0,1.0,0.0013386426460573685,unrelated
0.9914920573184974,0.9957637901781792,0.001981445691628498,unrelated
0.8711632195793457,0.8461391527811764,0.0010352735519429412,discuss
1.0,1.0,0.00021638914405364753,unrelated
0.9334751020565992,0.9507109899751733,0.0005940094150492285,discuss
1.0,1.0,0.00031821932949065813,unrelated
1.0,1.0,0.0015401815547347855,unrelated
0.9923285448508473,0.9947508409580791,0.002036603708740212,unrelated
0.9916070042216926,0.9978857466106896,0.0014744162266400495,unrelated
1.0,1.0,0.001056488173908985,unrelated
1.0,1.0,0.00024608961480610897,unrelated
0.97148670257439,0.9871931818345694,0.00020153890867741683,agree
0.9068898634787774,0.8993953468959038,0.0006746249785201953,agree
0.8996649906864023,0.9426249516045642,0.0009482936018821613,discuss
0.9935247609176182,0.9987414601105892,0.0010628525604987982,unrelated
1.0,1.0,0.0007212971468454918,unrelated
1.0,1.0,0.0006173454992118767,unrelated
0.9732579531834599,0.9698426101712887,0.0017989999427205207,unrelated
1.0,1.0,0.0011646827459358088,unrelated
0.9937392300382247,0.9980921246888987,0.0023017864833157604,unrelated
1.0,1.0,0.0012410553850135668,unrelated
1.0,1.0,0.0009970872324040622,unrelated
0.9582819992316587,0.8878825025432006,0.002108733423424761,discuss
1.0,1.0,0.0007679693151707883,unrelated
0.9605740676067424,0.9319286530302258,0.0008379775676587331,discuss
0.9635579741460498,0.9663067182949293,0.002161769978339871,unrelated
1.0,1.0,0.0009928443080108535,unrelated
1.0,1.0,0.0007022039870760523,unrelated
0.8893680248473304,0.9309823816491212,0.0005388513979375145,discuss
1.0,1.0,0.0007806980883504147,unrelated
0.9730074556607028,0.9939632863184156,0.0006767464407167996,unrelated
1.0,1.0,0.001188018830098457,unrelated
0.9743589743589743,0.9787075872269144,0.001493509386409489,discuss
0.9342219135030118,0.9683550596277806,0.0006979610626828435,discuss
0.9592261065056336,0.9854292644764889,0.0008846497359840296,discuss
1.0,1.0,0.0008464634164451507,unrelated
1.0,1.0,0.0008252487944791067,unrelated
0.9240810381998876,0.9358681933391872,0.0007488761554013488,discuss
1.0,1.0,0.0006385601211779207,unrelated
1.0,1.0,0.0006279528101948988,unrelated
0.9675420463886923,0.9480224550362762,0.002420588366325606,discuss
0.9927461918845517,0.9982223236918222,0.001960231069662454,unrelated
1.0,1.0,6.78867902913404e-05,unrelated
0.9917638964815433,0.9986094186302487,0.0015295742437517635,unrelated
0.9910204590259939,0.9978636294145435,0.0014956308486060933,unrelated
0.9939543645824166,0.9978171087574127,0.00389712605516226,unrelated
0.9619306506186559,0.9685541930271525,0.000897378509163656,agree
1.0,1.0,8.910141225738428e-05,unrelated
1.0,1.0,0.0003564056490295371,unrelated
0.6996242954069447,0.6790331010643663,0.00033094810267028445,disagree
0.9854103963489197,0.9959767480251476,0.0005876450284594154,unrelated
0.9093899529634063,0.9233767532938355,0.00033094810267028445,agree
1.0,1.0,0.00019941744648081244,unrelated
1.0,1.0,0.0005982523394424373,unrelated
1.0,1.0,0.0013513714192369948,unrelated
0.9149513488874875,0.95191081601518,0.0005218797003646794,disagree
1.0,1.0,0.001330156797270951,unrelated
1.0,1.0,0.0015019952351959065,unrelated
1.0,1.0,0.0005006650783986355,unrelated
1.0,1.0,0.001378950427792852,unrelated
1.0,1.0,0.0012983348643218853,unrelated
0.9897971134501431,0.9937924542851007,0.002863973965415923,unrelated
0.9150625533296493,0.9243290802109573,0.0006215884236050855,agree
0.9421609499957027,0.8681734673151327,0.001943259372089619,discuss
1.0,1.0,0.0010437594007293588,unrelated
1.0,1.0,0.0013874362765792694,unrelated
0.9915532827700064,0.9976427915180659,0.0009928443080108535,unrelated
1.0,1.0,6.364386589813163e-05,unrelated
1.0,1.0,0.00048157191862919596,unrelated
1.0,1.0,0.0019284091367133883,unrelated
1.0,1.0,0.00040095635515822927,unrelated
1.0,1.0,0.0011031603422342817,unrelated
1.0,1.0,0.00025033253919931776,unrelated
0.8817540575398994,0.8659916668532404,0.0012580270825864018,unrelated
1.0,1.0,0.0005409728601341188,unrelated
0.9857984486087961,0.9948768514592614,0.001336521183860764,unrelated
1.0,1.0,0.0005940094150492285,unrelated
0.9188892894346188,0.9186928991222176,0.0011010388800376772,discuss
0.9869656352165704,0.9874250029241075,0.002123583658800992,unrelated
0.9755685419986521,0.9748960176928849,0.001555031790111016,unrelated
0.9757535677515564,0.99643712953079,0.0005834021040662066,unrelated
1.0,1.0,0.0013810718899894563,unrelated
0.9881154327864617,0.998609186431845,0.001028909165353128,unrelated
0.9854382657223161,0.9976762156917491,0.0005897664906560198,unrelated
1.0,1.0,0.0016483761267616092,unrelated
1.0,1.0,0.0014977523108026976,unrelated
0.8972330008922584,0.9718886671821906,0.00022911791723327385,discuss
0.9905744227364074,0.9963370931565178,0.0010416379385327543,unrelated
1.0,1.0,0.0008952570469670516,unrelated
0.8866641688797791,0.9448590919509918,0.0006831108273066128,discuss
0.9916105493098247,0.9952332113026097,0.0025330258627456388,unrelated
0.9913895426210214,0.9959577672874591,0.0012389339228169624,unrelated
0.9156050527430277,0.930302415793484,0.00043065682591069066,agree
0.9860585703864495,0.9973168689491377,0.0005600660199035583,unrelated
0.9435891872673482,0.9574296024346713,0.0009207145933263042,discuss
1.0,1.0,0.0010352735519429412,unrelated
0.9069704547938069,0.9197097431956855,0.0010437594007293588,discuss
1.0,1.0,0.0005176367759714706,unrelated
0.9301143442185388,0.9589055271387199,0.0007637263907775795,discuss
0.9921257401456411,0.998730850001591,0.0019347735233032014,unrelated
0.9894059712306045,0.9981329822667819,0.001084067182464842,unrelated
1.0,1.0,8.910141225738428e-05,agree
0.9844526190661,0.9958477147943542,0.0004582358344665477,unrelated
0.9916140899095562,0.9993406501869327,0.0017098985304631364,unrelated
1.0,1.0,0.0007976697859232497,unrelated
1.0,1.0,0.0004794504564325916,unrelated
0.9025236015996501,0.857180906199064,0.00043277828810729506,agree
0.8673283746386682,0.8752630530448064,0.0006491674321609426,discuss
1.0,1.0,0.0006046167260322505,unrelated
0.9940926566249305,0.9983355842776613,0.0025796980310709354,unrelated
0.9901875865098423,0.9892466088708732,0.0012580270825864018,unrelated
1.0,1.0,0.001154075434952787,unrelated
0.9933422044838587,0.9919812095140343,0.003218258152248856,unrelated
1.0,1.0,0.0010649740226954026,unrelated
1.0,1.0,0.0015338171681449722,unrelated
0.932135120192095,0.7835461834389267,0.002463017610257694,discuss
1.0,1.0,0.00038822758197860295,unrelated
1.0,1.0,0.0014892664620162802,unrelated
1.0,1.0,0.0006640176675371734,unrelated
0.9508482839015894,0.9509159712656948,0.0029764114618359558,discuss
0.9841449501948502,0.998070078396997,0.0014150152851351266,unrelated
0.909789020439121,0.9522222160832293,0.00030124763191782307,discuss
1.0,1.0,0.0009143502067364911,unrelated
1.0,1.0,0.0005876450284594154,unrelated
0.8659535024216672,0.8789170050435967,0.0006597747431439646,discuss
1.0,1.0,0.0012877275533388632,unrelated
0.940577163932309,0.9431551815851666,0.0006555318187507558,agree
0.9915605052743027,0.9989953952644425,0.0012877275533388632,unrelated
1.0,1.0,0.00062370988580169,unrelated
0.9000255004466724,0.9247117238602784,0.0008379775676587331,discuss
1.0,1.0,0.0011010388800376772,unrelated
1.0,1.0,0.0021469197429636404,unrelated
1.0,1.0,0.0027685081665687256,unrelated
0.9886466216118305,0.9956983221996925,0.0009482936018821613,unrelated
1.0,1.0,0.0015635176388974336,unrelated
1.0,1.0,0.0013534928814335993,unrelated
1.0,1.0,0.00036701296001255903,unrelated
0.9918087802136168,0.9967827679627436,0.0012240836874407317,unrelated
0.9892229865647739,0.9908010041922076,0.0009101072823432823,unrelated
0.9399699774812336,0.939115784132448,0.000793426861530041,discuss
1.0,1.0,0.001056488173908985,unrelated
0.7397103968523233,0.8495604727399197,0.0002545754635925265,agree
0.9252912632362371,0.9246866913823997,0.0009185931311296999,discuss
0.9902871413764274,0.9894454767465486,0.0028703383520057362,unrelated
0.9723499368195334,0.985449122440267,0.0009419292152923481,unrelated
1.0,1.0,0.0009228360555229087,unrelated
0.9863575748488324,0.9949298342015918,0.0017374775390189934,unrelated
0.989814461144131,0.9985895107076214,0.000810398559102876,unrelated
0.9322228576299535,0.9534997634504092,0.0016462546645650048,discuss
1.0,1.0,0.0009079858201466779,unrelated
1.0,1.0,0.0005982523394424373,unrelated
1.0,1.0,0.0010267877031565236,unrelated
0.9031136068373034,0.9347531549051126,0.00040307781735483367,discuss
1.0,1.0,0.000980115534831227,unrelated
1.0,1.0,0.001724748765839367,unrelated
0.9005270537396012,0.827374764561504,0.0011349822751833473,discuss
1.0,1.0,0.0008125200212994805,unrelated
0.9316158383448151,0.9673445033353022,0.0006470459699643382,discuss
1.0,1.0,0.001559274714504225,unrelated
1.0,1.0,0.0011561968971493912,unrelated
0.9867313776891431,0.9943848738141419,0.001565639101094038,unrelated
0.9549165182666284,0.8954333520895634,0.0007000825248794479,disagree
1.0,1.0,0.00033094810267028445,unrelated
1.0,1.0,0.0002397252282162958,unrelated
1.0,1.0,0.0006449245077677338,discuss
0.9087129070824723,0.8748948412995972,0.0008337346432655243,disagree
0.9308698870179717,0.9421100992101495,0.0010755813336784245,discuss
0.8736633267054781,0.8914050658707188,0.0007637263907775795,discuss
0.9276046262061551,0.8557472219719624,0.0006852322895032172,discuss
1.0,1.0,0.001555031790111016,unrelated
1.0,1.0,0.0006576532809473601,unrelated
1.0,1.0,0.0005643089442967671,unrelated
1.0,1.0,0.001302577788715094,unrelated
1.0,1.0,0.0010819457202682376,unrelated
0.9389721802302646,0.939995378535272,0.0007679693151707883,discuss
0.9850629761683927,0.9963310984874123,0.0005621874821001628,unrelated
0.9511273590661694,0.9741159562033804,0.0006788679029134041,discuss
0.9893393584467405,0.9959117191791917,0.0009292004421127218,unrelated
1.0,1.0,0.0012495412337999842,unrelated
0.933791158718764,0.9049679153938086,0.0013259138728777423,disagree
0.9927774768330426,0.9966230643741935,0.002293300634529343,unrelated
1.0,1.0,0.00019305305989099927,unrelated
1.0,1.0,0.0003203407916872625,unrelated
0.9502635268698006,0.9318022866782664,0.0006809893651100084,agree
1.0,1.0,0.00031609786729405373,unrelated
1.0,1.0,0.0004603572966631521,unrelated
1.0,1.0,0.0006979610626828435,unrelated
1.0,1.0,0.0016186756560091478,unrelated
0.9904723008254162,0.9986887330083314,0.0007212971468454918,unrelated
1.0,1.0,0.0008719209628044034,unrelated
1.0,1.0,0.0007276615334353049,unrelated
0.9463282342733724,0.963610855854648,0.001236812460620358,discuss
0.9423190236719956,0.9043465012229284,0.0005133938515782618,discuss
0.9917939006013778,0.9914794930954531,0.0012198407630475228,unrelated
1.0,1.0,9.546579884719744e-05,unrelated
1.0,1.0,0.0016292829669921696,unrelated
0.949246315796447,0.903738198258844,0.002861852503219319,discuss
0.8661034471967645,0.9067877165994033,0.0005324870113477013,discuss
1.0,1.0,0.0020111461623809595,unrelated
1.0,1.0,0.0005918879528526241,unrelated
0.9913158315713516,0.9986237809264865,0.0007997912481198541,unrelated
1.0,1.0,0.0002524540013959221,unrelated
0.9469005755946408,0.8676994344120849,0.001308942175304907,agree
1.0,1.0,0.0008210058700858981,unrelated
1.0,1.0,0.0003054905563110318,unrelated
1.0,1.0,0.0011264964263969298,unrelated
1.0,1.0,0.0015465459413245986,unrelated
1.0,1.0,0.0004752075320393828,unrelated
0.9952477837623983,0.9986123687409332,0.002178741675912706,unrelated
1.0,1.0,0.001680198059710675,unrelated
1.0,1.0,0.0036213359696036897,unrelated
0.9264864847681282,0.9505106537039628,0.0005621874821001628,agree
1.0,1.0,0.001045880862925963,unrelated
1.0,1.0,0.0007255400712387006,unrelated
0.9296473529318552,0.9062129650814043,0.0011752900569188308,agree
0.9586720400542195,0.9324803986510077,0.0015019952351959065,discuss
0.9813539568823273,0.9961829278499656,0.0007000825248794479,unrelated
0.9930650805154215,0.9991077478843233,0.0015783678742736643,unrelated
1.0,1.0,0.0003054905563110318,unrelated
0.9196261963049314,0.926889562319293,0.000557944557706954,agree
1.0,1.0,0.001181654443508644,unrelated
0.9914332556326095,0.997769364882619,0.0016398902779751917,unrelated
1.0,1.0,0.00013365211838607641,unrelated
0.9907549967295796,0.9986115571600266,0.0016823195219072794,unrelated
1.0,1.0,0.0013216709484845336,unrelated
1.0,1.0,0.0005940094150492285,unrelated
1.0,1.0,0.0012113549142611054,unrelated
0.957282117114162,0.9380773811235715,0.0008846497359840296,discuss
1.0,1.0,0.00042004951492766873,unrelated
0.9944361956565971,0.9993983794836421,0.0029021602849548024,unrelated
1.0,1.0,0.0012580270825864018,unrelated
0.9680887176863698,0.9716945875643563,0.0010670954848920069,unrelated
0.9764689597332494,0.9886593744150614,0.000765847852974184,unrelated
0.9047619047619048,0.9764891230423294,8.061556347096673e-05,disagree
0.986714409012132,0.9960202928101423,0.0027006213762773854,unrelated
1.0,1.0,0.00045187144787673457,unrelated
0.9291118794991664,0.9445255885656995,0.0004285353637140863,discuss
0.8871837594295979,0.886271219777135,0.0006321957345881075,agree
0.9885295906163644,0.9971860788289398,0.0024375600638984413,unrelated
1.0,1.0,0.0007637263907775795,unrelated
0.993173067329008,0.9990262633612155,0.001943259372089619,unrelated
1.0,1.0,0.0011180105776105122,unrelated
0.8713464958194647,0.8210637561932143,0.0006279528101948988,discuss
1.0,1.0,0.0012304480740305448,unrelated
0.9906006900720034,0.9975022141261518,0.0011837759057052482,unrelated
0.9434286288658017,0.8851967689623625,0.0023611874248206832,discuss
1.0,1.0,0.0011307393507901387,unrelated
1.0,1.0,0.0010161803921735016,unrelated
1.0,1.0,0.00033731248926009764,unrelated
1.0,1.0,0.0016611048999412355,unrelated
1.0,1.0,0.0006788679029134041,unrelated
1.0,1.0,0.001154075434952787,unrelated
0.945002805907713,0.9182971350615624,0.001001330156797271,discuss
0.9830117602854125,0.995756723608872,0.00039034904417520734,unrelated
0.9686657370697438,0.9134979143907165,0.002878824200792154,discuss
0.9684664422637281,0.9800155712880277,0.0009461721396855569,unrelated
1.0,1.0,0.0012219622252441272,unrelated
0.9771663311361228,0.9550433235337065,0.0017756638585578724,disagree
0.9872406832941508,0.9954262647111948,0.001979324229431894,unrelated
0.8639172365120457,0.8448118083050179,0.0005155153137748661,disagree
1.0,1.0,0.0022657216259734858,unrelated
1.0,1.0,0.000765847852974184,unrelated
0.9878660790470928,0.9965639351910763,0.0006470459699643382,unrelated
0.9249413374959199,0.9737105192063548,0.000765847852974184,discuss
0.9705993601616132,0.989387522945672,0.0013556143436302037,unrelated
0.9547617816645445,0.9638077814922356,0.0011095247288240948,discuss
1.0,1.0,8.273702566757111e-05,unrelated
1.0,1.0,0.003375246354797581,unrelated
1.0,1.0,0.0013810718899894563,unrelated
0.8635128291911124,0.801657236778432,0.0009058643579500735,agree
1.0,1.0,0.000755240541991162,unrelated
0.9622876383367175,0.9241698993097529,0.0016059468828295213,discuss
0.9173366673538487,0.8972969709408631,0.0009567794506685788,agree
0.9231405169534412,0.8623439326989466,0.0028957958983649892,agree
1.0,1.0,0.0007403903066149313,unrelated
0.9612717156383189,0.9629266549382137,0.001981445691628498,discuss
0.9211668541612877,0.8817917681475688,0.0017056556060699277,discuss
0.9916007894886838,0.9995749119049165,0.001472294764443445,unrelated
0.9468004823401068,0.9623024610929932,0.0013662216546132255,agree
1.0,1.0,0.0017056556060699277,unrelated
1.0,1.0,0.0025181756273694083,agree
1.0,1.0,0.00045187144787673457,unrelated
1.0,1.0,0.001022544778763315,unrelated
1.0,1.0,0.00020790329526723,unrelated
0.9015673061665435,0.8557051804984378,0.0008910141225738428,discuss
0.9099147136343333,0.9135280165875242,0.0015041166973925107,agree
0.9256160501426105,0.9356605222766659,0.0007234186090420961,discuss
1.0,1.0,0.0004073207417480424,unrelated
1.0,1.0,0.0004624787588597565,unrelated
0.9832281798191124,0.9954551459281195,0.0005303655491510969,unrelated
0.9701459282986734,0.9913303355616715,0.000405199279551438,unrelated
0.9753817018041334,0.9836064339736241,0.0011010388800376772,unrelated
1.0,1.0,0.0005282440869544925,unrelated
0.921913119055697,0.9245901140626857,0.000273668623361966,discuss
0.9881778849644682,0.9985419023053216,0.0010395164763361499,unrelated
0.9656598590128277,0.9930620322069438,0.000924957517719513,unrelated
1.0,1.0,0.0008210058700858981,unrelated
1.0,1.0,0.003245837160804713,unrelated
1.0,1.0,0.0008846497359840296,unrelated
1.0,1.0,0.00013153065618947204,unrelated
1.0,1.0,0.0016165541938125434,unrelated
1.0,1.0,0.0006788679029134041,unrelated
0.9917571840896235,0.9980401409174796,0.0010119374677802929,unrelated
0.99060193542609,0.9983973102182825,0.00136834311680983,unrelated
1.0,1.0,0.0014956308486060933,unrelated
1.0,1.0,0.00020153890867741683,unrelated
1.0,1.0,0.0009207145933263042,unrelated
0.913613157441864,0.9602661919413705,0.0005812806418696022,discuss
0.9899769203445956,0.9982794468109139,0.001045880862925963,unrelated
1.0,1.0,0.0007446332310081401,unrelated
0.9203286305550711,0.9248598690931527,0.0012962134021252808,discuss
1.0,1.0,0.0011519539727561825,unrelated
0.9463943732581103,0.9602934358274423,0.0005664304064933714,disagree
1.0,1.0,0.0009992086946006666,unrelated
0.9630371436618574,0.6967125029303081,0.010929773236905804,discuss
0.9148002279261254,0.8566487796396374,0.0006131025748186681,discuss
0.9220392871727086,0.9635070176081015,0.0012452983094067755,discuss
0.9931529330831853,0.9994756494657503,0.001728991690232576,unrelated
0.9927017019835926,0.996710701137699,0.0019368949854998059,unrelated
1.0,1.0,0.0011477110483629736,unrelated
1.0,1.0,0.0014319869827079616,unrelated
0.9868443827006024,0.9956975677612997,0.002753657931192495,unrelated
1.0,1.0,0.0007594834663843707,unrelated
0.9206642865595613,0.9389090835540154,0.0011031603422342817,discuss
1.0,1.0,0.0009143502067364911,unrelated
1.0,1.0,5.09150927185053e-05,unrelated
1.0,1.0,0.00013365211838607641,unrelated
1.0,1.0,0.0005176367759714706,unrelated
0.8694417580332267,0.7233456982734172,0.0007340259200251181,discuss
1.0,1.0,0.0007700907773673928,unrelated
0.9603623754871254,0.865658051777536,0.0018923442793711137,disagree
0.9894888140879093,0.9962955893742405,0.0009546579884719744,unrelated
0.9280591829486632,0.945190297214594,0.001461687453460423,agree
1.0,1.0,0.0013216709484845336,unrelated
1.0,1.0,0.0007064469114692611,unrelated
1.0,1.0,0.0008422204920519419,unrelated
0.9891509240849313,0.9918909916908145,0.0020175105489707726,unrelated
0.9505000502575766,0.8727899415197983,0.002365430349213892,discuss
1.0,1.0,0.0012240836874407317,unrelated
0.9342219135030118,0.9541888913670268,0.0006979610626828435,discuss
1.0,1.0,0.0006767464407167996,unrelated
0.9370059211651288,0.9912043362588803,6.576532809473602e-05,discuss
1.0,1.0,0.0008422204920519419,unrelated
1.0,1.0,0.0010798242580716334,unrelated
1.0,1.0,0.00014213796717249397,unrelated
1.0,1.0,0.004041385484531358,unrelated
1.0,1.0,0.0013577358058268082,unrelated
1.0,1.0,9.546579884719744e-05,unrelated
0.9615952313678716,0.9934786500062444,0.0005240011625612837,unrelated
0.9185131529527626,0.9151890396998218,0.0005430943223307232,discuss
1.0,1.0,0.0010628525604987982,unrelated
1.0,1.0,0.0007255400712387006,unrelated
0.9721879994877725,0.970516408428633,0.002117219272211179,discuss
0.9664987394913596,0.9945109173285138,0.00012304480740305449,unrelated
0.9323876596217187,0.9053842072961541,0.0011201320398071166,discuss
1.0,1.0,7.000825248794479e-05,unrelated
1.0,1.0,0.0006173454992118767,unrelated
1.0,1.0,0.0014807806132298626,unrelated
1.0,1.0,0.00136834311680983,unrelated
1.0,1.0,0.0030421767899306918,unrelated
1.0,1.0,0.0005515801711171408,unrelated
1.0,1.0,0.0005558230955103495,unrelated
0.9937362830999764,0.9984150766722207,0.0020556968685096514,unrelated
0.9878445840418422,0.9944659343144462,0.00083161318106892,unrelated
0.9770718309806596,0.992728336326712,0.000980115534831227,unrelated
1.0,1.0,0.0010437594007293588,unrelated
0.8668883348720556,0.8618325150122208,0.0014362299071011705,discuss
0.9705158815200726,0.9657384349001785,0.001077702795875029,discuss
0.9613377663486471,0.9689078639619764,0.0004900577674156135,agree
0.9900751444304098,0.9812050661907099,0.0008507063408383594,unrelated
0.8994028568361804,0.8701237740524541,0.0005791591796729978,discuss
1.0,1.0,0.0016229185804023565,unrelated
0.9405579060372483,0.8258617921298868,0.004828447959471586,agree
1.0,1.0,0.0009228360555229087,unrelated
1.0,1.0,0.0011413466617731605,unrelated
1.0,1.0,0.0006767464407167996,unrelated
0.991546041690897,0.997889054905445,0.0012834846289456546,unrelated
1.0,1.0,0.0005515801711171408,unrelated
0.9655513590869031,0.9395561039870401,0.0013534928814335993,agree
0.947295372330527,0.9404088270242622,0.0008294917188723155,discuss
0.972475905871841,0.9864421105837263,0.00015062381595891153,unrelated
1.0,1.0,0.0003967134307650205,unrelated
0.9909105931662425,0.9979769957057877,0.0015423030169313897,unrelated
0.9732579531834599,0.9760490465103632,0.0017989999427205207,unrelated
1.0,1.0,0.001236812460620358,unrelated
0.9878821256764888,0.995472951323114,0.000990722845814249,unrelated
1.0,1.0,0.0009546579884719744,unrelated
0.9178005063473214,0.9374821898253566,0.00024821107700271337,agree
0.9906415272380317,0.9980056386040136,0.0007997912481198541,unrelated
0.9563147971669481,0.9706647901029496,0.0005812806418696022,disagree
1.0,1.0,0.0008910141225738428,unrelated
1.0,1.0,0.0005982523394424373,unrelated
